"","YEAR","MSTI_VAR","MSTI.Variables","Unit","PowerCode","Germany","United Kingdom","France","Italy","Russia","Spain","Israel","United States","China (People's Republic of)","Japan","Korea","Mexico","Canada","European Union (28 countries)","Finland"
"484",2014,"G_FGXGDP","Government-financed GERD as a percentage of GDP","Percentage","Units",0.82296928118588,0.47059174372863,0.78174172525834,0.53336274049418,0.74073728487099,0.51090830779904,0.56508159584994,0.70547189158707,0.40934576395941,0.54456241272214,0.98482196111607,0.38065381446786,0.55080361956664,0.63179792116038,0.87149712372368
"485",2014,"G_GRO","GERD, compound annual growth rate (constant prices)","Growth rate","Units",3.83933026792542,4.18923461614416,NA,2.81796610011447,5.14794920832755,-1.2757218763886,6.48395861185762,2.8108754598505,8.96260311495987,2.9562949255608,6.83425410875351,9.36474195686636,NA,2.99165993411628,-4.1951419949008
"486",2014,"G_NC","GERD in national currency (for euro area: pre-EMU euro or EUR)","National currency","Millions",84246.766,30599.6,48926.86,21781.275,847527,12820.7564,46317.8,476452,1301562.968,17472907,63734126.793,92675.321046637,34196,NA,6512.1
"487",2014,"G_PPP","Gross Domestic Expenditure on R&D (GERD) at current PPP $","US Dollar","Millions",109562.683366854,43811.1309640808,60585.6499066721,29448.3378442964,40330.1791246171,19356.217195063,11754.6314142481,476452,370605.486015488,169554.148525839,73099.8133108071,11519.1619624227,27793.5422531976,371193.103084123,7178.16422746023
"488",2014,"G_PPPCT","GERD at constant prices and PPP $","US Dollar","Millions",98268.2311004006,40626.1554667413,55303.7840881934,26800.1239408655,37387.0862839384,17590.719258439,10688.678351579,441667.364199813,344691.90637192,158135.730345291,72779.042782038,10337.6170666402,25859.0084162645,337095.680440002,6565.37558279413
"489",2014,"G_XEB","Percentage of GERD performed by the Business Enterprise sector","Percentage","Units",67.6542290062505,65.1475836285442,63.6310353045342,56.6714896166547,59.6099357306611,52.9166212065304,84.6743584539853,71.5136047282832,77.2965730229657,77.756723594992,78.2225590881957,29.9436242133698,53.243069364838,63.1135786233792,67.7124122786812
"490",2014,"G_XEG","Percentage of GERD performed by the Government sector","Percentage","Units",14.6236711329667,7.26218643380959,12.7374411519562,13.5886581478816,30.4817899606738,18.7874617132574,1.84637439602054,11.356023272019,15.802915114899,8.32580405767627,11.2128960662012,38.5370815817778,8.60919405778454,12.436906798615,8.64698023678998
"491",2014,"G_XEH","Percentage of GERD performed by the Higher Education sector","Percentage","Units",17.7220998607828,25.7797487548857,22.1213051481334,26.701471791711,9.78030198447955,28.1275962781728,12.4923895349088,13.0854734579769,6.90051193896598,12.5781187984346,9.04846612040411,26.648573662806,37.7003158264124,23.4690591003159,22.8732666881651
"492",2014,"G_XEI","Percentage of GERD performed by the Private Non-Profit sector","Percentage","Units",NA,1.81048118276056,1.51021340834053,3.03838044375272,0.12796052515141,0.16832080203942,0.98709351480424,4.04489854172089,NA,1.33935354889716,1.51607872519896,4.87072054204586,0.44742075096503,0.97850456158762,0.76780147725004
"493",2014,"G_XFA","Percentage of GERD financed by the rest of the world","Percentage","Units",4.99891236181102,17.5381377534347,7.63136914978807,9.4208075514404,2.4757205375168,7.41107209555904,50.2439666823554,5.04856732682411,0.82632629111495,0.44301729529036,0.70737462393462,0.41016788192048,8.14422739501696,10.1887446894167,17.3231369297155
"494",2014,"G_XFB","Percentage of GERD financed by the business enterprise sector","Percentage","Units",65.9833078933855,48.0444188812926,54.5031502123782,47.2798125913198,27.0722584649221,46.4076908909992,35.0254113969144,62.0045670917532,75.4209451355564,77.2644357347063,75.3258619858785,19.4559227110617,45.7509650251491,54.6417618126714,53.528047787964
"495",2014,"G_XFG","Percentage of GERD financed by government","Percentage","Units",28.7057820118579,28.3634426593812,34.3484335598074,39.7140295965227,69.2203788197898,41.3572213258806,13.5321625811243,25.9440615214125,20.2531906239668,16.0155121526143,22.9629494313671,71.7719060408626,32.0563808632589,32.4932169306682,27.498042106233
"496",2014,"G_XFON","Percentage of GERD financed by other national sources","Percentage","Units",0.31199773294562,6.05400070589158,3.51703072708937,3.58535026071706,1.23164217777133,4.82401568756115,1.19845933960594,7.00280406001024,NA,6.277034817389,1.00381395885111,8.36200336615582,13.6273248333138,2.67620471979215,1.65077317608759
"497",2014,"G_XGDP","GERD as a percentage of GDP","Percentage","Units",2.86691120571431,1.65914888887082,2.2759166699616,1.34300836735258,1.07011446267789,1.23535453161435,4.17584101921861,2.71920374149906,2.02114210822176,3.40021853521083,4.28874332567582,0.53036603800259,1.7182339513502,1.944399418834,3.16930609225498
"498",2014,"G_XPOP","GERD per capita population (current PPP $)","Percentage","Units",1352.90966458212,678.222378192188,913.645341818557,484.434509546882,276.062768828392,416.665960500765,1431.38819347765,1493.80002696322,270.946093795593,1332.32346282346,1440.47556132987,96.2231500540683,782.13789416661,730.272181387814,1314.08040777304
"499",2014,"GDP","Gross Domestic Product (national currency)","National currency","Millions",2938590,1844295,2149765,1621827.2,79199658.5,1037820,1109184.9471,17521747,64397400,513876000,1486079300,17473841.537,1990183,NA,205474
"500",2014,"GDP_PPP","Gross Domestic Product (current PPP$)","US Dollar","Millions",3821628.06955704,2640578.62787093,2662032.87256973,2192714.39852209,3768772.45670463,1566855.23869561,281491.353721308,17521747,18336438.8138721,4986566.20949587,1704457.64084723,2171926.77076478,1617564.49006011,19090373.0729727,226490.090212553
"501",2014,"GH_RS","Government sector: Total researchers (headcount)","Persons","Units",61224,8873,28705.1,28314,132796,31094,NA,NA,NA,34067,27508,NA,NA,NA,5179
"502",2014,"GH_WRS","Government sector: Woman researchers (headcount)","Persons","Units",21389,3171,10386.7,13276,58910,15094,NA,NA,NA,5741,6885,NA,NA,NA,2274
"503",2014,"GH_WRXRS","Government sector: Women researchers as a percentage of total researchers (headcount)","Percentage","Units",34.9356461518359,35.7376310154401,36.1841623962293,46.8884650702833,44.3612759420465,48.5431272914389,NA,NA,NA,16.8520855960314,25.0290824487422,NA,NA,NA,43.9080903649353
"504",2014,"GP_RS","Government researchers (FTE)","Full time equivalent","Units",52854,7769.1,28065.26,21045,144700,20180.2,NA,NA,295899.2,30373,24750.468777,NA,9250,203742.5941633,4088.9
"505",2014,"GP_RSGRO","Government researchers, compound annual growth rate","Growth rate","Units",NA,1.68047430209275,0.61905691149717,-1.2569852061428,-0.0524948886556,-2.382369018077,NA,NA,2.50246643979115,-1.7182241780999,6.26281906003905,NA,1.64835164835164,-1.7007155104036,-8.7624955373081
"506",2014,"GP_RSXRS","Government researchers as a percentage of national total","Percentage","Units",15.0186262335795,2.8089497649537,10.3267562264974,17.8071296210115,32.5267215896958,16.5092946027026,NA,NA,19.4123876035136,4.44742178977502,7.16442519085516,NA,5.71051104443704,11.4943998758854,10.6813895288998
"507",2014,"GP_TT","Government Total R&D personnel (FTE)","Full time equivalent","Units",101005,16249.8,49375.064,38506,283161,38764.2,NA,NA,479434.5,61585,35573.639962,NA,18050,364447.078982192,5879.7
"508",2014,"GP_TTGRO","Government Total R&D personnel, compound annual growth rate","Growth rate","Units",2.89728099754485,-2.0612591762196,-1.2142008430676,-1.3253654236454,0.3935458480913,-1.4864380633865,NA,NA,2.59398154339976,0.16101226295417,3.51140178398559,NA,-0.3313086692435,0.35310040036962,-6.9491042603026
"509",2014,"GV_GRO","GOVERD, compound annual growth rate (constant prices)","Growth rate","Units",2.06875494843919,-4.2127967137316,0.17947600763477,-0.1950361706427,5.90231717303569,-0.9457783582738,5.54694039089121,1.39269826659791,6.57555786696724,-6.505707961687,9.76362999350649,11.0260011535035,0.17704720732061,0.6525424930071,-7.1552605460495
"510",2014,"GV_NC","GOVERD in national currency (for euro area: pre-EMU euro or EUR)","National currency","Millions",12319.97,2222.2,6232.03,2959.783,258341.4,2408.6947,855.2,54106,205684.891,1454760,7146441.396,35714.364077917,2944,NA,563.1
"511",2014,"GV_PPP","Government Intramural Expenditure on R&D (GOVERD) at current PPP $","US Dollar","Millions",16022.0865000223,3181.64600937203,7717.06150339257,4001.63395989468,12293.3604915293,3636.54189465741,217.034504779264,54106,58566.4703661864,14116.7461779227,8196.60609112793,4439.14884299594,2392.79998811013,46164.9402734594,620.694442112814
"512",2014,"GV_PPPCT","GOVERD at constant prices and PPP $","US Dollar","Millions",14370.4229443063,2950.34715088408,7044.28695303856,3641.77722553278,11396.253113486,3304.84964576582,197.353020356545,50155.8486634437,54471.3693718816,13166.0710537242,8160.63842512605,3983.81592258294,2226.25221597505,41856.4772369239,567.706729115243
"513",2014,"GV_XFB","Percentage of GOVERD financed by the business sector","Percentage","Units",11.23558742432,11.9566195661957,8.01533368741807,4.12597815447957,11.4861961729711,5.80238334065334,2.50233863423761,0.40291280079843,4.11554876920931,1.92574720228766,2.82381009914882,0.68570454941365,2.13994565217391,8.64354876999701,8.27561711951696
"514",2014,"GV_XGDP","GOVERD as a percentage of GDP","Percentage","Units",0.41924766639783,0.12049048552428,0.28989354650392,0.18249681593699,0.32619004285227,0.23209175965004,0.07710165939738,0.30879340969825,0.31939937171376,0.28309553277444,0.48089233165417,0.2043875927471,0.14792609523848,0.2418231435132,0.27404927144067
"515",2014,"H_GRO","HERD, compound annual growth rate (constant prices)","Growth rate","Units",2.59075835861697,1.67103877729133,NA,-2.9894339306423,14.1906631116764,-0.9374114721254,3.34309169553846,-0.581049470009,3.97204533790756,-3.8308437593074,4.60224709089052,11.5356306009968,-1.2509449301138,2.53025473286239,1.85200379658717
"516",2014,"H_NC","HERD in national currency (for euro area: pre-EMU euro or EUR)","National currency","Millions",14930.296,7888.5,10823.26,5815.921,82890.7,3606.1706,5786.2,62346,89814.508,2197763,5766960.87,24696.651196355,12892,NA,1489.53
"517",2014,"H_PPP","Higher Education Expenditure on R&D (HERD) at current PPP $","US Dollar","Millions",19416.8081564271,11294.399489214,13402.3364918347,7863.13962262255,3944.41330926909,5444.43862735359,1468.43434466064,62346,25573.6758089617,21326.7222292543,6614.41184150703,3069.69236089414,10478.2532088029,87115.5287391092,1641.88064706145
"518",2014,"H_PPPCT","HERD at constant prices and PPP $","US Dollar","Millions",17415.1940470378,10473.3208080952,12233.9188366141,7156.02753421378,3656.5699417671,4947.8464954405,1335.27133581272,57794.2657149126,23785.5061518438,19890.5000256029,6585.38702888712,2754.82749898243,9748.92784251031,79211.7427571283,1501.71586613217
"519",2014,"H_XFB","Percentage of HERD financed by the business sector","Percentage","Units",14.1409252703362,4.26443557076757,2.51399301134778,1.2781982423764,27.2585464955659,5.9450875674046,9.46216860806747,5.10858755974722,33.7024860170698,2.55605358721573,11.2157659992931,0.71388462388265,7.74123487434068,6.35998864929509,3.97709344558351
"520",2014,"H_XGDP","HERD as a percentage of GDP","Percentage","Units",0.50807686679666,0.42772441502037,0.50346247147944,0.35860300036897,0.10466042602949,0.3474755352566,0.5216623264793,0.35582068386217,0.13946915248131,0.42768352676521,0.38806548681487,0.14133498431962,0.64777962629567,0.45633224875235,0.72492383464575
"521",2014,"HH_RS","Higher education sector: Total researchers (headcount)","Persons","Units",265911,342696.3,122009.8,79220,44342,119290,NA,NA,NA,321571,99317,NA,NA,NA,22274
"522",2014,"HH_WRS","Higher education sector: Woman researchers (headcount)","Persons","Units",101520,151058.8,44246,31949,20369,49708,NA,NA,NA,83428,29164,NA,NA,NA,10601
"523",2014,"HH_WRXRS","Higher education sector: Women researchers as a percentage of total researchers (headcount)","Percentage","Units",38.1781874386543,44.0794954599743,36.2643000808132,40.3294622570058,45.9361327860719,41.6698801240674,NA,NA,NA,25.9438817555066,29.3645599444204,NA,NA,NA,47.5936068959325
"524",2014,"HP_RS","Higher Education researchers (FTE)","Full time equivalent","Units",100992,163838.1,78409.39,48198,91501,57156.4,9639,NA,282304.4,137586,41938.215638,NA,58550,701231.745073,12381.4
"525",2014,"HP_RSGRO","Higher Education researchers, compound annual growth rate","Growth rate","Units",1.88504740231792,3.4040941780876,NA,1.41310934554268,2.71201661334681,-0.8403769552123,0.24960998439938,NA,3.52853334663328,0.72697722430872,0.37027662576605,NA,-2.8538244566119,2.69411767457213,2.69907100199072
"526",2014,"HP_RSXRS","Higher Education researchers as a percentage of national total","Percentage","Units",28.697186600478,59.2363327136297,28.8511368288897,40.7825152517706,20.5682622818158,46.7592910887856,NA,NA,18.5205043980428,20.1462803927167,12.1396976874885,NA,36.1459915299231,39.5608886626511,32.3437981640831
"527",2014,"HP_TT","Higher Education Total R&D personnel (FTE)","Full time equivalent","Units",132542,183022.8,119080.9932,75235,121526,73427.7,11340,NA,334794,209101,74861.460276,NA,72510,896323.630531,16033.9
"528",2014,"HP_TTGRO","Higher Education Total R&D personnel, compound annual growth rate","Growth rate","Units",1.89320977067951,2.95645090882906,NA,-2.2741856290381,2.14758218389355,-1.9952591073989,0.2563875873044,NA,3.03198911312734,0.64254979159246,2.27471172509837,NA,-2.9706945002007,2.28645527354192,1.95660744490085
"529",2014,"INDEMP","Industrial Employment","Persons","Thousands",31123,22330.56,18604,17928.6,54110,13211.9,2446.826,103356,NA,52015.81402,20504.7,28076.605,13424.13,167009.81,1757.4
"530",2014,"P_BIOPCT","Number of  patents in the biotechnology sector - applications filed under the PCT (priority year)","Number","Units",641.008075258075,511.206093330474,533.926984126984,150.518650793651,55.0095238095238,171.821500721501,172.752380952381,4909.3380977124,652.807895759212,1340.13463203463,620.009704184704,18.3333333333333,239.026404151404,2913.62780609484,49.6708747135218
"531",2014,"P_ICTPCT","Number of  patents in the ICT sector - applications filed under the PCT (priority year)","Number","Units",2343.1345959596,1442.82964949097,1436.50497903564,324.830158730159,282.574206349206,232.933766233766,747.575966183575,17397.2396301658,14518.8101449275,10191.3571428571,5099.84527417028,32.5357142857143,824.718286288875,9268.40877241208,553.907417582417
"532",2014,"P_PCT","Number of patent applications filed under the PCT(priority year)","Number","Units",17852.5504169377,6370.18792672714,8187.16549352114,3511.28776444145,1089.64603174603,1847.88007548007,2064.12398205659,53826.8479929734,25916.6680685441,42638.5846403277,13212.2317821068,310.171428571429,3076.92728963933,52102.4323217044,1377.38378680143
"533",2014,"P_TRIAD","Number of ""triadic"" patent families (priority year)","Number","Units",4619.78207433112,1673.58165117621,2417.38549869958,793.753735826923,111.224126984127,248.190201928007,438.659736220425,14307.5998002138,2794.00169906925,17363.4921157345,2427.54416577947,24.9829365079365,581.349087520677,13438.3563402603,307.667087814147
"534",2014,"P_XTRIAD","Share of countries in ""triadic"" patent families (priority year)","Percentage","Units",8.48576920042659,3.0740903794702,4.44033399852369,1.45799323341001,0.20430017172247,0.4558840087004,0.80574477739309,26.2806746645646,5.13211514794974,31.8938391977901,4.45899377572463,0.04588948780359,1.06784131853088,24.6840193978303,0.56513312873881
"535",2014,"PI","Implicit GDP Price Indices","Index","Units",1.06484843208344,1.07247677001561,1.03509165840136,1.05113888320344,1.4328281040638,1.00255028111053,1.08980584665971,1.0787575415793,1.14140447971736,0.9894911534687,1.04142119357039,1.16777991289156,1.0825157092344,NA,1.10142426012983
"536",2014,"PPP-C","Purchasing Power Parity","National currency per US dollar","Units",0.76893668,0.698443508,0.807565159,0.739643613,21.01470954,0.662358573,3.940387271,1,3.511990559,103.052076,871.8781062,8.045317997,1.230357746,NA,0.90720967
"537",2014,"TBP_PNC","Technology balance of payments:  Payments (national currency - for the euro area, pre-EMU euro or EUR)","National currency","Millions",42982,13975,NA,10731.864,94250.37896,8087.21,13567.86223,90459,NA,513045,16363011.3,NA,NA,NA,4945.028
"538",2014,"TBP_PUSD","Technology balance of payments:  Payments (current prices)","US Dollar","Millions",57025.6696538506,22995.4232637725,NA,14238.3260721709,2455.83069071822,10729.5743772118,3792.10358797348,90459,NA,4842.5698273446,15539.9999525149,NA,NA,NA,6560.73549758135
"539",2014,"TBP_PXG","Technology balance of payments: Payments as a percentage of GERD","Percentage","Units",51.0191690919032,45.6705316409365,NA,49.2710550690903,11.1206343821495,63.0790395487118,29.2773004319999,18.985644125425,NA,2.93623150400789,25.6738612786599,NA,NA,NA,75.9359960688565
"540",2014,"TBP_RNC","Technology balance of payments:  Receipts (national currency - for the euro area, pre-EMU euro or EUR)","National currency","Millions",57140,27828,NA,11414.699,49093.90515,14462.25,52879.64878,134325,NA,3660325,10281688.7,NA,NA,NA,8796.16
"541",2014,"TBP_RUSD","Technology balance of payments:  Receipts (current prices)","US Dollar","Millions",75809.5659583319,45790.0993620222,NA,15144.2663061779,1279.21309521469,19187.5550451678,14779.4178972449,134325,NA,34549.365851485,9764.54999513281,NA,NA,NA,11670.1622628639
"542",2014,"TD_BAERO","Trade Balance:  Aerospace industry (current prices)","US Dollar","Millions",11803.589576,4590.99907,31018.260083,4152.797747,-5005.381098,2368.965988,651.818,74344.942053,-27444.106316,-2870.835728,-1607.699899,1015.899391,4071.932877,NA,-261.859997
"543",2014,"TD_BCOMP","Trade Balance:  Computer, electronic and optical industry (current prices)","US Dollar","Millions",-4320.289168,-31955.478128,-18053.981491,-14921.806846,-22633.182591,-15037.536986,3164.234,-167521.457375,186830.088867,-14218.550321,70502.96397,-3148.501954,-26639.603751,NA,-2265.059931
"544",2014,"TD_BDRUG","Trade Balance: Pharmaceutical industry (current prices)","US Dollar","Millions",28684.765757,-316.328611,3413.318913,1991.216081,-12480.98486,-2431.594434,4293.174,-28566.462046,-5428.840651,-17446.356882,-3440.978783,-3477.21104,-6066.599667,NA,-1285.198872
"545",2014,"TD_EAERO","Total exports:  Aerospace industry (current prices)","US Dollar","Millions",49625.701699,36192.675,68923.519607,7408.181246,2928.625493,6000.135724,1967.391,127258.440557,5144.093062,7949.01431,2116.584586,2257.421619,15536.935739,NA,405.001765
"546",2014,"TD_ECOMP","Total exports:  Computer, electronic and optical industry (current prices)","US Dollar","Millions",121601.238992,37215.188359,37118.869782,16477.971416,5304.271445,6387.845744,11170.175,200335.315246,678634.937626,96206.752695,145827.404382,74621.108779,14569.514594,NA,3900.463873
"547",2014,"TD_EDRUG","Total exports: Pharmaceutical industry (current prices)","US Dollar","Millions",80361.676297,34165.636189,35772.141176,26607.099688,619.442832,13214.60041,6232.957,47539.648323,13393.791585,3233.376903,1764.985827,2022.158046,7125.660433,NA,1152.798582
"548",2014,"TD_IAERO","Total imports:  Aerospace industry (current prices)","US Dollar","Millions",37822.112123,31601.67593,37905.259524,3255.383499,7934.006591,3631.169736,1315.573,52913.498504,32588.199378,10819.850038,3724.284485,1241.522228,11465.002862,NA,666.861762
"549",2014,"TD_ICOMP","Total imports:  Computer, electronic and optical industry (current prices)","US Dollar","Millions",125921.52816,69170.666487,55172.851273,31399.778262,27937.454036,21425.38273,8005.941,367856.772621,491804.848759,110425.303016,75324.440412,77769.610733,41209.118345,NA,6165.523804
"550",2014,"TD_IDRUG","Total imports: Pharmaceutical industry (current prices)","US Dollar","Millions",51676.91054,34481.9648,32358.822263,24615.883607,13100.427692,15646.194844,1939.783,76106.110369,18822.632236,20679.733785,5205.96461,5499.369086,13192.2601,NA,2437.997454
"551",2014,"TD_XAERO","Export market share:  Aerospace industry","Percentage","Units",12.5185134844823,9.129916041794,17.3865553545532,1.86877794466347,0.7387711703804,1.5135862546631,0.4962914360815,32.1020448998324,1.29764207169641,2.0052077738194,0.53392681158647,0.5694541741499,3.91932673790535,NA,0.1021652063913
"552",2014,"TD_XCOMP","Export market share: Computer, electronic and optical industry","Percentage","Units",4.85172778018802,1.48483654198761,1.48099355881036,0.65744915383149,0.21163337920478,0.25486655324095,0.44567513296988,7.9931127543502,27.0766318400986,3.83852153613927,5.81831957320277,2.97728303965163,0.58130426371902,NA,0.15562332329113
"553",2014,"TD_XDRUG","Export market share: Pharmaceutical industry","Percentage","Units",14.8155507384434,6.29880733944103,6.59498404011731,4.9053087689897,0.11420103623951,2.43625558704179,1.14911354440578,8.76445221493539,2.46929143282582,0.59610826665516,0.32539437051947,0.37280687153589,1.31369315020089,NA,0.21253098080862
"554",2014,"TH_RS","Total researchers (headcount)","Persons","Units",NA,489181.2,379047.66,168074,373905,210103.501,NA,NA,NA,926671,437447,NA,NA,NA,55515
"555",2014,"TH_WRS","Woman researchers (headcount)","Persons","Units",NA,183011.6,101295.54,60532,151492,83183.845,NA,NA,NA,136206,80904,NA,NA,NA,17818
"556",2014,"TH_WRXRS","Women researchers as a percentage of total researchers (headcount)","Percentage","Units",NA,37.4118220405854,26.7236948514601,36.0150885919298,40.5161738944384,39.591841451514,NA,NA,NA,14.6984204750122,18.4945833438108,NA,NA,NA,32.0958299558678
"557",2014,"TOTEMP","Total Employment","Persons","Thousands",42672,30752.411,27373,24339.4,71539,18039.2,3847.389,148513,772530,65934,25599.4,36976.176,18091.215,226846.769,2507.5
"558",2014,"TOTPOP","Population","Persons","Thousands",80983,64597,66312,60789.1,146090.613,46455,8212.05,318953,1367820,127262,50747,119713,35535.348,508294.18475,5462.5
"559",2014,"TP_RS","Total researchers (FTE)","Full time equivalent","Units",351923,276583.8,271772.2718,118183,444865,122235.3861,NA,1339931,1524280.3,682935,345463.42683,NA,161982,1772537.8998754,38280.6
"560",2014,"TP_RSGRO","Total researchers, compound annual growth rate","Growth rate","Units",-0.7166871238567,3.31914448530717,NA,1.73867305766968,0.97235241646825,-0.8028431023728,NA,3.52129596794693,2.71155818809969,3.39839119198049,7.33949898026267,NA,NA,2.05452046224937,-2.3359407289482
"561",2014,"TP_RSXEM","Total researchers per thousand total employment","Per thousand","Units",8.24716441694788,8.99388994248289,9.92847958937639,4.85562503594994,6.21849620486728,6.77609794780257,NA,9.02231454485466,1.97310175656609,10.3578578578579,13.4949813991734,NA,8.95362749268084,7.81381153317374,15.2664406779661
"562",2014,"TP_RSXLF","Total researchers per thousand labour force","Per thousand","Units",8.39050616312615,8.4740588992619,9.23188488764527,4.63191659908531,5.89784348071268,5.32510076850631,NA,8.51856326773378,1.91276232902497,10.3679216638834,13.0187272281017,NA,8.44126674761456,7.28279887824397,14.1832530566877
"563",2014,"TP_TT","Total R&D personnel (FTE)","Full time equivalent","Units",605252,396280.8,423902.7462,249467,829190,200232.6396,NA,NA,3710580,895285,430868.03707,NA,236470,2790416.356998,52130.2
"564",2014,"TP_TTGRO","Total R&D personnel, compound annual growth rate","Growth rate","Units",2.82646053778084,5.01875084969135,NA,1.09537858034396,0.29719389452216,-1.5097672390645,NA,NA,5.03176955000895,3.4386145717676,7.3296270473415,NA,NA,2.62088159037561,-1.5893272118719
"565",2014,"TP_TTXEM","Total R&D personnel per thousand total employment","Per thousand","Units",14.1838207724035,12.8861701282543,15.4861632338436,10.2495131350814,11.5907407148548,11.0998624994457,NA,NA,4.80315327560095,13.5785027451694,16.831177178762,NA,13.0709850057058,12.3008864939928,20.7897108673978
"566",2014,"TP_TTXLF","Total R&D personnel per thousand labour force","Per thousand","Units",14.4303459456882,12.1413721260848,14.3996344091903,9.77729739661384,10.9930716864041,8.72299762804943,NA,NA,4.65626803864977,13.5916957643844,16.2371846345467,NA,12.3230133459793,11.464940250929,19.3146350500185
"567",2014,"VA","Value Added of Industry (national currency)","National currency","Millions",1865607,1111131,1232516,984765,54154082.7412164,645509,646542.6,11101619,49679217.94842,369583000,1019521886,12800155.354,1282421,NA,116027
"568",2014,"VA_PPP","Value Added of Industry (current PPP$)","US Dollar","Millions",2426216.68145679,1590867.38909169,1526212.45018323,1331404.7234259,2576960.80158224,974561.251734565,164080.978729768,11101619,14145601.2235311,3586371.22458358,1169339.93266959,1591006.76427868,1042315.5412881,11855771.9295213,127894.359856195
"569",2015,"AFA_NC","R&D expenditure of foreign affiliates in national currency (for euro area: pre-EMU euro or EUR)","National currency","Millions",13098.839,10747,6531.072417,3234.4864,NA,1312.1,29076.34,56731,NA,923496,NA,NA,6332,NA,976.7
"570",2015,"AFA_PPP","R&D expenditure of foreign affiliates (current PPP $)","US Dollar","Millions",16838.4319242432,15522.1527840227,8078.23587973978,4379.83276191295,NA,1974.38395940109,7409.63831433523,56731,NA,8927.00177398032,NA,NA,5073.70069488321,NA,1076.24860366881
"571",2015,"AFA_XB","R&D expenditure of foreign affiliates as a percentage of R&D expenditures of enterprises","Percentage","Units",21.4904329155644,51.0932598155718,20.5661730464381,25.1,NA,38.3991805677495,70.0962546579015,15.9436907883458,NA,6.74786794580785,NA,NA,35.2679068731202,NA,35.6121928097426
"572",2015,"ALF","Labour Force","Persons","Thousands",42107.488901718,32920.9051465876,29513.279082428,25517.5855516763,76587.5491295538,22922.0177103515,3845.34315616667,158523.77576189,800910,65980,26912.55833,52623.721,19352.5574194536,243969.49482438,2708.31731666356
"573",2015,"B_AERO","BERD performed in the aerospace industry (current PPP $)","US Dollar","Millions",2194.33213086161,2110.44660351856,NA,991.339943490401,NA,598.082898906666,NA,27464,NA,657.266039722985,275.118330958311,29.6798023831061,1319.97414372041,NA,8.37461798697961
"574",2015,"B_COMP","BERD performed in the computer, electronic and optical industry (current PPP $)","US Dollar","Millions",9693.88318619062,1422.65939259908,NA,1857.01898443209,NA,246.171266078943,1461.25604323465,72110,51547.7702948209,27883.9467265701,29892.6188097329,102.691180947205,877.400862428478,NA,1506.99046828859
"575",2015,"B_DRUG","BERD performed in the pharmaceutical industry (current PPP $)","US Dollar","Millions",5085.40006425807,560.397811500958,NA,729.59153333237,NA,892.818502997735,349.550620298406,58675,12694.4764070677,14091.1327542011,1576.44145909837,267.71836498201,400.63966320935,NA,143.250044514125
"576",2015,"B_FBCT","Business-financed BERD at constant prices and PPP $","US Dollar","Millions",62557.6586507308,19920.1786293764,29096.4569136406,13224.6961786133,7547.40077766403,7738.44106437293,3326.34779165357,279270.780660999,269814.965025618,119182.224017991,53636.796324174,2012.94108506778,10521.7803349266,180782.500239032,3197.47146845737
"577",2015,"B_FBGRO","Business-financed BERD, compound annual growth rate (constant prices)","Growth rate","Units",2.95293120114128,6.54189276959432,-0.1901838927162,6.70389277320163,-3.4012973259515,0.96767370230202,-7.3855569176151,3.70619547082478,8.05055060298232,-1.4436008161808,-0.0265098651921,3.12548734432197,-4.5153613179552,3.23067342164338,-6.1234556047296
"578",2015,"B_FBXVA","Business-financed BERD as a percentage of value added in industry","Percentage","Units",2.81960032849713,1.32516908454711,2.06600305681534,1.0770199733773,0.31229564940264,0.83898179665532,2.16632861169227,2.63622483412503,1.94980650157782,3.49456465260126,4.48598464287807,0.1374287290918,1.10016231115721,1.63324217175403,2.72622741530475
"579",2015,"B_GRO","BERD, compound annual growth rate (constant prices)","Growth rate","Units",4.86452961897836,4.31280694018113,0.85542176942823,3.43087305608298,-0.8888242894187,1.4792884102941,5.21251912569834,3.32474460735208,8.05680120728434,-1.380282137814,0.17260345414316,2.07818446076147,-0.1842301552045,3.77996363700193,-9.7220202119888
"580",2015,"B_NC","BERD in national currency (for euro area: pre-EMU euro or EUR)","National currency","Millions",60952,20885.2,31756.38172,12886.4,541533.1,6920,42352,355821,1088134.976,13685745,51136420.5,29116.639644322,17954,NA,4047.3
"581",2015,"B_PPP","Business Enterprise Expenditure on R&D (BERD) at current PPP $","US Dollar","Millions",78353.2115057274,30165.0009607212,39279.2371362274,17449.5329159878,22957.6847883859,10412.8778287139,10792.727072552,355821,312902.155668744,132293.664394044,59643.489167827,3497.11813430948,14386.1690265214,245527.749804878,4459.81465509244
"582",2015,"B_PPPCT","BERD at constant prices and PPP $","US Dollar","Millions",69716.6805638627,27608.4274354479,35491.3964668567,15709.1114667677,22088.3310080601,9446.11257108143,9522.3325043352,326353.533798084,287901.171916366,121263.95178363,57027.892251372,3159.78651771841,13742.7647412536,220740.188890993,4013.37456172663
"583",2015,"B_SERV","BERD performed in service industries (current PPP $)","US Dollar","Millions",11096.3532241344,17739.9126797952,NA,4867.19340647712,NA,5180.61588019244,8391.26630038742,114677,NA,16044.7867965903,4802.34443658015,1544.73586042175,7869.81781909377,NA,1302.1429046334
