"","MSTI_VAR","MSTI.Variables","COU","Country","YEAR","Year","Unit.Code","Unit","PowerCode.Code","PowerCode","Reference.Period.Code","Reference.Period","Value","Flag.Codes","Flags","src","info_type"
"909","G_XFA","Percentage of GERD financed by the rest of the world","CAN","Canada",2014,2014,"PC","Percentage",0,"Units",NA,NA,8.14422739501696,"b","Time series break","G_","XFA"
"910","G_XFA","Percentage of GERD financed by the rest of the world","CAN","Canada",2015,2015,"PC","Percentage",0,"Units",NA,NA,9.76470937305285,"","","G_","XFA"
"911","G_XFA","Percentage of GERD financed by the rest of the world","CAN","Canada",2016,2016,"PC","Percentage",0,"Units",NA,NA,10.6113537117904,"","","G_","XFA"
"912","G_XFA","Percentage of GERD financed by the rest of the world","CAN","Canada",2017,2017,"PC","Percentage",0,"Units",NA,NA,10.9209597741708,"p","Provisional value","G_","XFA"
"913","G_XFA","Percentage of GERD financed by the rest of the world","CAN","Canada",2018,2018,"PC","Percentage",0,"Units",NA,NA,10.8686188582871,"p","Provisional value","G_","XFA"
"914","G_XFA","Percentage of GERD financed by the rest of the world","FRA","France",2011,2011,"PC","Percentage",0,"Units",NA,NA,7.74694238814508,"","","G_","XFA"
"915","G_XFA","Percentage of GERD financed by the rest of the world","FRA","France",2012,2012,"PC","Percentage",0,"Units",NA,NA,7.59678187684011,"","","G_","XFA"
"916","G_XFA","Percentage of GERD financed by the rest of the world","FRA","France",2013,2013,"PC","Percentage",0,"Units",NA,NA,7.88622958676831,"","","G_","XFA"
"917","G_XFA","Percentage of GERD financed by the rest of the world","FRA","France",2014,2014,"PC","Percentage",0,"Units",NA,NA,7.63136914978807,"b","Time series break","G_","XFA"
"918","G_XFA","Percentage of GERD financed by the rest of the world","FRA","France",2015,2015,"PC","Percentage",0,"Units",NA,NA,7.62372858434728,"","","G_","XFA"
"919","G_XFA","Percentage of GERD financed by the rest of the world","DEU","Germany",2011,2011,"PC","Percentage",0,"Units",NA,NA,4.17912896989488,"","","G_","XFA"
"920","G_XFA","Percentage of GERD financed by the rest of the world","DEU","Germany",2012,2012,"PC","Percentage",0,"Units",NA,NA,4.3234840819494,"","","G_","XFA"
"921","G_XFA","Percentage of GERD financed by the rest of the world","DEU","Germany",2013,2013,"PC","Percentage",0,"Units",NA,NA,5.15465341929528,"","","G_","XFA"
"922","G_XFA","Percentage of GERD financed by the rest of the world","DEU","Germany",2014,2014,"PC","Percentage",0,"Units",NA,NA,4.99891236181102,"","","G_","XFA"
"923","G_XFA","Percentage of GERD financed by the rest of the world","DEU","Germany",2015,2015,"PC","Percentage",0,"Units",NA,NA,6.15267186629731,"","","G_","XFA"
"924","G_XFA","Percentage of GERD financed by the rest of the world","DEU","Germany",2016,2016,"PC","Percentage",0,"Units",NA,NA,5.94772274709098,"","","G_","XFA"
"925","G_XFA","Percentage of GERD financed by the rest of the world","ITA","Italy",2011,2011,"PC","Percentage",0,"Units",NA,NA,9.05828192987593,"","","G_","XFA"
"926","G_XFA","Percentage of GERD financed by the rest of the world","ITA","Italy",2012,2012,"PC","Percentage",0,"Units",NA,NA,9.4549445189611,"","","G_","XFA"
"927","G_XFA","Percentage of GERD financed by the rest of the world","ITA","Italy",2013,2013,"PC","Percentage",0,"Units",NA,NA,9.65300646710925,"","","G_","XFA"
"928","G_XFA","Percentage of GERD financed by the rest of the world","ITA","Italy",2014,2014,"PC","Percentage",0,"Units",NA,NA,9.4208075514404,"e","Estimated value","G_","XFA"
"929","G_XFA","Percentage of GERD financed by the rest of the world","ITA","Italy",2015,2015,"PC","Percentage",0,"Units",NA,NA,8.30166538791353,"","","G_","XFA"
"930","G_XFA","Percentage of GERD financed by the rest of the world","ITA","Italy",2016,2016,"PC","Percentage",0,"Units",NA,NA,9.7552902232266,"b","Time series break","G_","XFA"
"931","G_XFA","Percentage of GERD financed by the rest of the world","JPN","Japan",2011,2011,"PC","Percentage",0,"Units",NA,NA,0.47934601429484,"","","G_","XFA"
"932","G_XFA","Percentage of GERD financed by the rest of the world","JPN","Japan",2012,2012,"PC","Percentage",0,"Units",NA,NA,0.44642295017399,"","","G_","XFA"
"933","G_XFA","Percentage of GERD financed by the rest of the world","JPN","Japan",2013,2013,"PC","Percentage",0,"Units",NA,NA,0.52357097563565,"b","Time series break","G_","XFA"
"934","G_XFA","Percentage of GERD financed by the rest of the world","JPN","Japan",2014,2014,"PC","Percentage",0,"Units",NA,NA,0.44301729529036,"","","G_","XFA"
"935","G_XFA","Percentage of GERD financed by the rest of the world","JPN","Japan",2015,2015,"PC","Percentage",0,"Units",NA,NA,0.47923692817617,"","","G_","XFA"
"936","G_XFA","Percentage of GERD financed by the rest of the world","JPN","Japan",2016,2016,"PC","Percentage",0,"Units",NA,NA,0.73089745001312,"","","G_","XFA"
"937","G_XFA","Percentage of GERD financed by the rest of the world","JPN","Japan",2017,2017,"PC","Percentage",0,"Units",NA,NA,0.64300663403772,"","","G_","XFA"
"938","G_XFA","Percentage of GERD financed by the rest of the world","KOR","Korea",2011,2011,"PC","Percentage",0,"Units",NA,NA,0.22414808633312,"","","G_","XFA"
"939","G_XFA","Percentage of GERD financed by the rest of the world","KOR","Korea",2012,2012,"PC","Percentage",0,"Units",NA,NA,0.34308938506863,"","","G_","XFA"
"940","G_XFA","Percentage of GERD financed by the rest of the world","KOR","Korea",2013,2013,"PC","Percentage",0,"Units",NA,NA,0.3035569011185,"","","G_","XFA"
"941","G_XFA","Percentage of GERD financed by the rest of the world","KOR","Korea",2014,2014,"PC","Percentage",0,"Units",NA,NA,0.70737462393462,"","","G_","XFA"
"942","G_XFA","Percentage of GERD financed by the rest of the world","KOR","Korea",2015,2015,"PC","Percentage",0,"Units",NA,NA,0.75176380729082,"","","G_","XFA"
"943","G_XFA","Percentage of GERD financed by the rest of the world","KOR","Korea",2016,2016,"PC","Percentage",0,"Units",NA,NA,0.93597156883014,"","","G_","XFA"
"944","G_XFA","Percentage of GERD financed by the rest of the world","KOR","Korea",2017,2017,"PC","Percentage",0,"Units",NA,NA,1.2536801605845,"","","G_","XFA"
"945","G_XFA","Percentage of GERD financed by the rest of the world","MEX","Mexico",2011,2011,"PC","Percentage",0,"Units",NA,NA,0.57081529968221,"","","G_","XFA"
"946","G_XFA","Percentage of GERD financed by the rest of the world","MEX","Mexico",2012,2012,"PC","Percentage",0,"Units",NA,NA,0.36221451492582,"","","G_","XFA"
"947","G_XFA","Percentage of GERD financed by the rest of the world","MEX","Mexico",2013,2013,"PC","Percentage",0,"Units",NA,NA,0.39035102560722,"","","G_","XFA"
"948","G_XFA","Percentage of GERD financed by the rest of the world","MEX","Mexico",2014,2014,"PC","Percentage",0,"Units",NA,NA,0.41016788192048,"e; p","Estimated value; Provisional value","G_","XFA"
"949","G_XFA","Percentage of GERD financed by the rest of the world","MEX","Mexico",2015,2015,"PC","Percentage",0,"Units",NA,NA,0.46945259259724,"e; p","Estimated value; Provisional value","G_","XFA"
"950","G_XFA","Percentage of GERD financed by the rest of the world","MEX","Mexico",2016,2016,"PC","Percentage",0,"Units",NA,NA,0.55977651705641,"e; p","Estimated value; Provisional value","G_","XFA"
"951","G_XFA","Percentage of GERD financed by the rest of the world","GBR","United Kingdom",2011,2011,"PC","Percentage",0,"Units",NA,NA,17.7638907657863,"","","G_","XFA"
"952","G_XFA","Percentage of GERD financed by the rest of the world","GBR","United Kingdom",2012,2012,"PC","Percentage",0,"Units",NA,NA,19.8411464119085,"e","Estimated value","G_","XFA"
"953","G_XFA","Percentage of GERD financed by the rest of the world","GBR","United Kingdom",2013,2013,"PC","Percentage",0,"Units",NA,NA,18.6762989565404,"","","G_","XFA"
"954","G_XFA","Percentage of GERD financed by the rest of the world","GBR","United Kingdom",2014,2014,"PC","Percentage",0,"Units",NA,NA,17.5381377534347,"e","Estimated value","G_","XFA"
"955","G_XFA","Percentage of GERD financed by the rest of the world","GBR","United Kingdom",2015,2015,"PC","Percentage",0,"Units",NA,NA,17.0932144438121,"","","G_","XFA"
"956","G_XFA","Percentage of GERD financed by the rest of the world","GBR","United Kingdom",2016,2016,"PC","Percentage",0,"Units",NA,NA,15.6171520332271,"e","Estimated value","G_","XFA"
"957","G_XFA","Percentage of GERD financed by the rest of the world","USA","United States",2011,2011,"PC","Percentage",0,"Units",NA,NA,3.79369555505919,"d","Definition differs","G_","XFA"
"958","G_XFA","Percentage of GERD financed by the rest of the world","USA","United States",2012,2012,"PC","Percentage",0,"Units",NA,NA,4.08243140884404,"d","Definition differs","G_","XFA"
"959","G_XFA","Percentage of GERD financed by the rest of the world","USA","United States",2013,2013,"PC","Percentage",0,"Units",NA,NA,4.47384795337067,"d","Definition differs","G_","XFA"
"960","G_XFA","Percentage of GERD financed by the rest of the world","USA","United States",2014,2014,"PC","Percentage",0,"Units",NA,NA,5.04856732682411,"d","Definition differs","G_","XFA"
"961","G_XFA","Percentage of GERD financed by the rest of the world","USA","United States",2015,2015,"PC","Percentage",0,"Units",NA,NA,5.02082416006528,"d","Definition differs","G_","XFA"
"962","G_XFA","Percentage of GERD financed by the rest of the world","USA","United States",2016,2016,"PC","Percentage",0,"Units",NA,NA,5.83220662697045,"d; p","Definition differs; Provisional value","G_","XFA"
"963","G_XFA","Percentage of GERD financed by the rest of the world","USA","United States",2017,2017,"PC","Percentage",0,"Units",NA,NA,6.15187510699514,"d; e","Definition differs; Estimated value","G_","XFA"
"964","G_XFA","Percentage of GERD financed by the rest of the world","CHN","China (People's Republic of)",2011,2011,"PC","Percentage",0,"Units",NA,NA,1.33758691843463,"","","G_","XFA"
"965","G_XFA","Percentage of GERD financed by the rest of the world","CHN","China (People's Republic of)",2012,2012,"PC","Percentage",0,"Units",NA,NA,0.9749136978343,"","","G_","XFA"
"966","G_XFA","Percentage of GERD financed by the rest of the world","CHN","China (People's Republic of)",2013,2013,"PC","Percentage",0,"Units",NA,NA,0.89359308424914,"","","G_","XFA"
"967","G_XFA","Percentage of GERD financed by the rest of the world","CHN","China (People's Republic of)",2014,2014,"PC","Percentage",0,"Units",NA,NA,0.82632629111495,"","","G_","XFA"
"968","G_XFA","Percentage of GERD financed by the rest of the world","CHN","China (People's Republic of)",2015,2015,"PC","Percentage",0,"Units",NA,NA,0.74221218375892,"","","G_","XFA"
"969","G_XFA","Percentage of GERD financed by the rest of the world","CHN","China (People's Republic of)",2016,2016,"PC","Percentage",0,"Units",NA,NA,0.65857049752832,"","","G_","XFA"
"970","G_XFA","Percentage of GERD financed by the rest of the world","CHN","China (People's Republic of)",2017,2017,"PC","Percentage",0,"Units",NA,NA,0.64344761331186,"","","G_","XFA"
"971","G_XFA","Percentage of GERD financed by the rest of the world","RUS","Russia",2011,2011,"PC","Percentage",0,"Units",NA,NA,4.28315144144252,"","","G_","XFA"
"972","G_XFA","Percentage of GERD financed by the rest of the world","RUS","Russia",2012,2012,"PC","Percentage",0,"Units",NA,NA,3.96512322720597,"","","G_","XFA"
"973","G_XFA","Percentage of GERD financed by the rest of the world","RUS","Russia",2013,2013,"PC","Percentage",0,"Units",NA,NA,3.03375204188437,"","","G_","XFA"
"974","G_XFA","Percentage of GERD financed by the rest of the world","RUS","Russia",2014,2014,"PC","Percentage",0,"Units",NA,NA,2.4757205375168,"","","G_","XFA"
"975","G_XFA","Percentage of GERD financed by the rest of the world","RUS","Russia",2015,2015,"PC","Percentage",0,"Units",NA,NA,2.6470775059527,"","","G_","XFA"
"976","G_XFA","Percentage of GERD financed by the rest of the world","RUS","Russia",2016,2016,"PC","Percentage",0,"Units",NA,NA,2.69007110714047,"","","G_","XFA"
"977","G_XFA","Percentage of GERD financed by the rest of the world","RUS","Russia",2017,2017,"PC","Percentage",0,"Units",NA,NA,2.62989127043217,"","","G_","XFA"
"978","G_XEB","Percentage of GERD performed by the Business Enterprise sector","AUS","Australia",2011,2011,"PC","Percentage",0,"Units",NA,NA,57.7977223256254,"e","Estimated value","G_","XEB"
"979","G_XEB","Percentage of GERD performed by the Business Enterprise sector","AUS","Australia",2013,2013,"PC","Percentage",0,"Units",NA,NA,56.3147752565616,"e","Estimated value","G_","XEB"
"980","G_XEB","Percentage of GERD performed by the Business Enterprise sector","AUS","Australia",2015,2015,"PC","Percentage",0,"Units",NA,NA,53.4311555854902,"e","Estimated value","G_","XEB"
"981","G_XEB","Percentage of GERD performed by the Business Enterprise sector","CAN","Canada",2011,2011,"PC","Percentage",0,"Units",NA,NA,53.2849708247911,"d","Definition differs","G_","XEB"
"982","G_XEB","Percentage of GERD performed by the Business Enterprise sector","CAN","Canada",2012,2012,"PC","Percentage",0,"Units",NA,NA,51.5686758893281,"b; d","Time series break; Definition differs","G_","XEB"
"983","G_XEB","Percentage of GERD performed by the Business Enterprise sector","CAN","Canada",2013,2013,"PC","Percentage",0,"Units",NA,NA,51.1636509355445,"d","Definition differs","G_","XEB"
"984","G_XEB","Percentage of GERD performed by the Business Enterprise sector","CAN","Canada",2014,2014,"PC","Percentage",0,"Units",NA,NA,53.243069364838,"b","Time series break","G_","XEB"
"985","G_XEB","Percentage of GERD performed by the Business Enterprise sector","CAN","Canada",2015,2015,"PC","Percentage",0,"Units",NA,NA,53.2712221463965,"","","G_","XEB"
"986","G_XEB","Percentage of GERD performed by the Business Enterprise sector","CAN","Canada",2016,2016,"PC","Percentage",0,"Units",NA,NA,52.570596797671,"","","G_","XEB"
"987","G_XEB","Percentage of GERD performed by the Business Enterprise sector","CAN","Canada",2017,2017,"PC","Percentage",0,"Units",NA,NA,51.7613502705246,"p","Provisional value","G_","XEB"
"988","G_XEB","Percentage of GERD performed by the Business Enterprise sector","CAN","Canada",2018,2018,"PC","Percentage",0,"Units",NA,NA,52.0329686275648,"p","Provisional value","G_","XEB"
"989","G_XEB","Percentage of GERD performed by the Business Enterprise sector","FRA","France",2011,2011,"PC","Percentage",0,"Units",NA,NA,63.9539608446748,"","","G_","XEB"
"990","G_XEB","Percentage of GERD performed by the Business Enterprise sector","FRA","France",2012,2012,"PC","Percentage",0,"Units",NA,NA,64.5787187353824,"","","G_","XEB"
"991","G_XEB","Percentage of GERD performed by the Business Enterprise sector","FRA","France",2013,2013,"PC","Percentage",0,"Units",NA,NA,64.5868791574689,"","","G_","XEB"
"992","G_XEB","Percentage of GERD performed by the Business Enterprise sector","FRA","France",2014,2014,"PC","Percentage",0,"Units",NA,NA,63.6310353045342,"b","Time series break","G_","XEB"
"993","G_XEB","Percentage of GERD performed by the Business Enterprise sector","FRA","France",2015,2015,"PC","Percentage",0,"Units",NA,NA,63.7177689899483,"","","G_","XEB"
"994","G_XEB","Percentage of GERD performed by the Business Enterprise sector","FRA","France",2016,2016,"PC","Percentage",0,"Units",NA,NA,63.6052418265873,"p","Provisional value","G_","XEB"
"995","G_XEB","Percentage of GERD performed by the Business Enterprise sector","FRA","France",2017,2017,"PC","Percentage",0,"Units",NA,NA,64.9527493121735,"e","Estimated value","G_","XEB"
"996","G_XEB","Percentage of GERD performed by the Business Enterprise sector","DEU","Germany",2011,2011,"PC","Percentage",0,"Units",NA,NA,67.590084578912,"","","G_","XEB"
"997","G_XEB","Percentage of GERD performed by the Business Enterprise sector","DEU","Germany",2012,2012,"PC","Percentage",0,"Units",NA,NA,67.9937340205858,"","","G_","XEB"
"998","G_XEB","Percentage of GERD performed by the Business Enterprise sector","DEU","Germany",2013,2013,"PC","Percentage",0,"Units",NA,NA,67.1849124346407,"","","G_","XEB"
"999","G_XEB","Percentage of GERD performed by the Business Enterprise sector","DEU","Germany",2014,2014,"PC","Percentage",0,"Units",NA,NA,67.6542290062505,"","","G_","XEB"
"1000","G_XEB","Percentage of GERD performed by the Business Enterprise sector","DEU","Germany",2015,2015,"PC","Percentage",0,"Units",NA,NA,68.6536958653663,"","","G_","XEB"
"1001","G_XEB","Percentage of GERD performed by the Business Enterprise sector","DEU","Germany",2016,2016,"PC","Percentage",0,"Units",NA,NA,68.1605472417233,"","","G_","XEB"
"1002","G_XEB","Percentage of GERD performed by the Business Enterprise sector","DEU","Germany",2017,2017,"PC","Percentage",0,"Units",NA,NA,69.3008682799919,"e","Estimated value","G_","XEB"
"1003","G_XEB","Percentage of GERD performed by the Business Enterprise sector","ITA","Italy",2011,2011,"PC","Percentage",0,"Units",NA,NA,54.6439784761693,"","","G_","XEB"
"1004","G_XEB","Percentage of GERD performed by the Business Enterprise sector","ITA","Italy",2012,2012,"PC","Percentage",0,"Units",NA,NA,54.1748567247897,"","","G_","XEB"
"1005","G_XEB","Percentage of GERD performed by the Business Enterprise sector","ITA","Italy",2013,2013,"PC","Percentage",0,"Units",NA,NA,54.7126020464088,"","","G_","XEB"
"1006","G_XEB","Percentage of GERD performed by the Business Enterprise sector","ITA","Italy",2014,2014,"PC","Percentage",0,"Units",NA,NA,56.6714896166547,"e","Estimated value","G_","XEB"
"1007","G_XEB","Percentage of GERD performed by the Business Enterprise sector","ITA","Italy",2015,2015,"PC","Percentage",0,"Units",NA,NA,58.1594981270028,"","","G_","XEB"
"1008","G_XEB","Percentage of GERD performed by the Business Enterprise sector","ITA","Italy",2016,2016,"PC","Percentage",0,"Units",NA,NA,60.7993781356256,"b","Time series break","G_","XEB"
"1009","G_XEB","Percentage of GERD performed by the Business Enterprise sector","ITA","Italy",2017,2017,"PC","Percentage",0,"Units",NA,NA,61.429807308808,"p","Provisional value","G_","XEB"
"1010","G_XEB","Percentage of GERD performed by the Business Enterprise sector","JPN","Japan",2011,2011,"PC","Percentage",0,"Units",NA,NA,76.9628934557654,"","","G_","XEB"
"1011","G_XEB","Percentage of GERD performed by the Business Enterprise sector","JPN","Japan",2012,2012,"PC","Percentage",0,"Units",NA,NA,76.6229389422745,"","","G_","XEB"
"1012","G_XEB","Percentage of GERD performed by the Business Enterprise sector","JPN","Japan",2013,2013,"PC","Percentage",0,"Units",NA,NA,76.090542551113,"b","Time series break","G_","XEB"
"1013","G_XEB","Percentage of GERD performed by the Business Enterprise sector","JPN","Japan",2014,2014,"PC","Percentage",0,"Units",NA,NA,77.756723594992,"","","G_","XEB"
"1014","G_XEB","Percentage of GERD performed by the Business Enterprise sector","JPN","Japan",2015,2015,"PC","Percentage",0,"Units",NA,NA,78.4910769938057,"","","G_","XEB"
"1015","G_XEB","Percentage of GERD performed by the Business Enterprise sector","JPN","Japan",2016,2016,"PC","Percentage",0,"Units",NA,NA,78.7526894360525,"","","G_","XEB"
"1016","G_XEB","Percentage of GERD performed by the Business Enterprise sector","JPN","Japan",2017,2017,"PC","Percentage",0,"Units",NA,NA,78.7956392381315,"","","G_","XEB"
"1017","G_XEB","Percentage of GERD performed by the Business Enterprise sector","KOR","Korea",2011,2011,"PC","Percentage",0,"Units",NA,NA,76.5343168961302,"","","G_","XEB"
"1018","G_XEB","Percentage of GERD performed by the Business Enterprise sector","KOR","Korea",2012,2012,"PC","Percentage",0,"Units",NA,NA,77.9492072002189,"","","G_","XEB"
"1019","G_XEB","Percentage of GERD performed by the Business Enterprise sector","KOR","Korea",2013,2013,"PC","Percentage",0,"Units",NA,NA,78.5146220744322,"","","G_","XEB"
"1020","G_XEB","Percentage of GERD performed by the Business Enterprise sector","KOR","Korea",2014,2014,"PC","Percentage",0,"Units",NA,NA,78.2225590881957,"","","G_","XEB"
"1021","G_XEB","Percentage of GERD performed by the Business Enterprise sector","KOR","Korea",2015,2015,"PC","Percentage",0,"Units",NA,NA,77.5271491542538,"","","G_","XEB"
"1022","G_XEB","Percentage of GERD performed by the Business Enterprise sector","KOR","Korea",2016,2016,"PC","Percentage",0,"Units",NA,NA,77.7351190153167,"","","G_","XEB"
"1023","G_XEB","Percentage of GERD performed by the Business Enterprise sector","KOR","Korea",2017,2017,"PC","Percentage",0,"Units",NA,NA,79.4061330551324,"","","G_","XEB"
"1024","G_XEB","Percentage of GERD performed by the Business Enterprise sector","MEX","Mexico",2011,2011,"PC","Percentage",0,"Units",NA,NA,34.887331293708,"","","G_","XEB"
"1025","G_XEB","Percentage of GERD performed by the Business Enterprise sector","MEX","Mexico",2012,2012,"PC","Percentage",0,"Units",NA,NA,29.6944313392802,"","","G_","XEB"
"1026","G_XEB","Percentage of GERD performed by the Business Enterprise sector","MEX","Mexico",2013,2013,"PC","Percentage",0,"Units",NA,NA,31.2293912394578,"","","G_","XEB"
"1027","G_XEB","Percentage of GERD performed by the Business Enterprise sector","MEX","Mexico",2014,2014,"PC","Percentage",0,"Units",NA,NA,29.9436242133698,"e; p","Estimated value; Provisional value","G_","XEB"
"1028","G_XEB","Percentage of GERD performed by the Business Enterprise sector","MEX","Mexico",2015,2015,"PC","Percentage",0,"Units",NA,NA,29.9658083827383,"e; p","Estimated value; Provisional value","G_","XEB"
"1029","G_XEB","Percentage of GERD performed by the Business Enterprise sector","MEX","Mexico",2016,2016,"PC","Percentage",0,"Units",NA,NA,30.5547717748268,"e; p","Estimated value; Provisional value","G_","XEB"
"1030","G_XEB","Percentage of GERD performed by the Business Enterprise sector","GBR","United Kingdom",2011,2011,"PC","Percentage",0,"Units",NA,NA,63.5806820381524,"","","G_","XEB"
"1031","G_XEB","Percentage of GERD performed by the Business Enterprise sector","GBR","United Kingdom",2012,2012,"PC","Percentage",0,"Units",NA,NA,63.3440716877731,"e","Estimated value","G_","XEB"
"1032","G_XEB","Percentage of GERD performed by the Business Enterprise sector","GBR","United Kingdom",2013,2013,"PC","Percentage",0,"Units",NA,NA,63.8882635904291,"","","G_","XEB"
"1033","G_XEB","Percentage of GERD performed by the Business Enterprise sector","GBR","United Kingdom",2014,2014,"PC","Percentage",0,"Units",NA,NA,65.1475836285442,"e","Estimated value","G_","XEB"
"1034","G_XEB","Percentage of GERD performed by the Business Enterprise sector","GBR","United Kingdom",2015,2015,"PC","Percentage",0,"Units",NA,NA,66.0380699424524,"","","G_","XEB"
"1035","G_XEB","Percentage of GERD performed by the Business Enterprise sector","GBR","United Kingdom",2016,2016,"PC","Percentage",0,"Units",NA,NA,67.0835144402589,"e","Estimated value","G_","XEB"
"1036","G_XEB","Percentage of GERD performed by the Business Enterprise sector","GBR","United Kingdom",2017,2017,"PC","Percentage",0,"Units",NA,NA,67.5766817195473,"p","Provisional value","G_","XEB"
"1037","G_XEB","Percentage of GERD performed by the Business Enterprise sector","USA","United States",2011,2011,"PC","Percentage",0,"Units",NA,NA,68.4265877447696,"d","Definition differs","G_","XEB"
"1038","G_XEB","Percentage of GERD performed by the Business Enterprise sector","USA","United States",2012,2012,"PC","Percentage",0,"Units",NA,NA,69.5871292439951,"d","Definition differs","G_","XEB"
"1039","G_XEB","Percentage of GERD performed by the Business Enterprise sector","USA","United States",2013,2013,"PC","Percentage",0,"Units",NA,NA,70.91317243487,"d","Definition differs","G_","XEB"
"1040","G_XEB","Percentage of GERD performed by the Business Enterprise sector","USA","United States",2014,2014,"PC","Percentage",0,"Units",NA,NA,71.5136047282832,"d","Definition differs","G_","XEB"
"1041","G_XEB","Percentage of GERD performed by the Business Enterprise sector","USA","United States",2015,2015,"PC","Percentage",0,"Units",NA,NA,71.8688017321823,"d","Definition differs","G_","XEB"
"1042","G_XEB","Percentage of GERD performed by the Business Enterprise sector","USA","United States",2016,2016,"PC","Percentage",0,"Units",NA,NA,72.5776458874895,"d; p","Definition differs; Provisional value","G_","XEB"
"1043","G_XEB","Percentage of GERD performed by the Business Enterprise sector","USA","United States",2017,2017,"PC","Percentage",0,"Units",NA,NA,73.0906085423075,"d; e","Definition differs; Estimated value","G_","XEB"
"1044","G_XEB","Percentage of GERD performed by the Business Enterprise sector","CHN","China (People's Republic of)",2011,2011,"PC","Percentage",0,"Units",NA,NA,75.7376143248747,"","","G_","XEB"
"1045","G_XEB","Percentage of GERD performed by the Business Enterprise sector","CHN","China (People's Republic of)",2012,2012,"PC","Percentage",0,"Units",NA,NA,76.1500247271205,"","","G_","XEB"
"1046","G_XEB","Percentage of GERD performed by the Business Enterprise sector","CHN","China (People's Republic of)",2013,2013,"PC","Percentage",0,"Units",NA,NA,76.61140639959,"","","G_","XEB"
"1047","G_XEB","Percentage of GERD performed by the Business Enterprise sector","CHN","China (People's Republic of)",2014,2014,"PC","Percentage",0,"Units",NA,NA,77.2965730229657,"","","G_","XEB"
"1048","G_XEB","Percentage of GERD performed by the Business Enterprise sector","CHN","China (People's Republic of)",2015,2015,"PC","Percentage",0,"Units",NA,NA,76.7920844769674,"","","G_","XEB"
"1049","G_XEB","Percentage of GERD performed by the Business Enterprise sector","CHN","China (People's Republic of)",2016,2016,"PC","Percentage",0,"Units",NA,NA,77.4647844208147,"","","G_","XEB"
"1050","G_XEB","Percentage of GERD performed by the Business Enterprise sector","CHN","China (People's Republic of)",2017,2017,"PC","Percentage",0,"Units",NA,NA,77.5879115722669,"","","G_","XEB"
"1051","G_XEB","Percentage of GERD performed by the Business Enterprise sector","RUS","Russia",2011,2011,"PC","Percentage",0,"Units",NA,NA,60.9555414270051,"","","G_","XEB"
"1052","G_XEB","Percentage of GERD performed by the Business Enterprise sector","RUS","Russia",2012,2012,"PC","Percentage",0,"Units",NA,NA,58.3371935751479,"","","G_","XEB"
"1053","G_XEB","Percentage of GERD performed by the Business Enterprise sector","RUS","Russia",2013,2013,"PC","Percentage",0,"Units",NA,NA,60.6042617367674,"","","G_","XEB"
"1054","G_XEB","Percentage of GERD performed by the Business Enterprise sector","RUS","Russia",2014,2014,"PC","Percentage",0,"Units",NA,NA,59.6099357306611,"","","G_","XEB"
"1055","G_XEB","Percentage of GERD performed by the Business Enterprise sector","RUS","Russia",2015,2015,"PC","Percentage",0,"Units",NA,NA,59.2053563414354,"","","G_","XEB"
"1056","G_XEB","Percentage of GERD performed by the Business Enterprise sector","RUS","Russia",2016,2016,"PC","Percentage",0,"Units",NA,NA,58.7078487398804,"","","G_","XEB"
"1057","G_XEB","Percentage of GERD performed by the Business Enterprise sector","RUS","Russia",2017,2017,"PC","Percentage",0,"Units",NA,NA,60.1441648962412,"","","G_","XEB"
"1058","G_XEB","Percentage of GERD performed by the Business Enterprise sector","OECD","OECD - Total",2011,2011,"PC","Percentage",0,"Units",NA,NA,67.1556276577442,"e","Estimated value","G_","XEB"
"1059","G_XEB","Percentage of GERD performed by the Business Enterprise sector","OECD","OECD - Total",2012,2012,"PC","Percentage",0,"Units",NA,NA,67.6753147750043,"e","Estimated value","G_","XEB"
"1060","G_XEB","Percentage of GERD performed by the Business Enterprise sector","OECD","OECD - Total",2013,2013,"PC","Percentage",0,"Units",NA,NA,68.2232353961693,"e","Estimated value","G_","XEB"
"1061","G_XEB","Percentage of GERD performed by the Business Enterprise sector","OECD","OECD - Total",2014,2014,"PC","Percentage",0,"Units",NA,NA,68.8087539370835,"e","Estimated value","G_","XEB"
"1062","G_XEB","Percentage of GERD performed by the Business Enterprise sector","OECD","OECD - Total",2015,2015,"PC","Percentage",0,"Units",NA,NA,69.1386940751098,"e","Estimated value","G_","XEB"
"1063","G_XEB","Percentage of GERD performed by the Business Enterprise sector","OECD","OECD - Total",2016,2016,"PC","Percentage",0,"Units",NA,NA,69.8826667910565,"e","Estimated value","G_","XEB"
"1064","G_XEB","Percentage of GERD performed by the Business Enterprise sector","OECD","OECD - Total",2017,2017,"PC","Percentage",0,"Units",NA,NA,70.515242224853,"e","Estimated value","G_","XEB"
"1065","G_XEH","Percentage of GERD performed by the Higher Education sector","AUS","Australia",2011,2011,"PC","Percentage",0,"Units",NA,NA,28.0292753714628,"e","Estimated value","G_","XEH"
"1066","G_XEH","Percentage of GERD performed by the Higher Education sector","AUS","Australia",2013,2013,"PC","Percentage",0,"Units",NA,NA,29.6329713338213,"e","Estimated value","G_","XEH"
"1067","G_XEH","Percentage of GERD performed by the Higher Education sector","AUS","Australia",2015,2015,"PC","Percentage",0,"Units",NA,NA,30.6263831424998,"e","Estimated value","G_","XEH"
